Name,Temperature,Carbon,Water,Rhodium,Iron,Atmosphere Color,Moons,Habitable
TRAPPIST-4665u,315507,High,High,High,High,Red,6,0
WASP-7816h,317583,Low,Low,Medium,High,Yellow,4,1
HR 1761n,312682,High,Medium,Low,Medium,Yellow,5,1
Gliese 1600v,287321,Medium,Low,Low,High,Yellow,3,1
LHS 8532o,323067,Low,Medium,Low,Low,Yellow,4,1
KELT-5662h,318301,Low,Low,Low,Low,Yellow,7,1
Gliese 7669a,336277,High,High,Low,Low,Yellow,8,1
KELT-1652g,273357,Medium,High,High,High,Red,4,0
LHS 1520f,279493,High,High,High,High,Red,0,0
KELT-9136w,326228,Low,Medium,Low,Low,Yellow,7,1
KELT-1622k,310462,Low,Medium,Low,Low,Yellow,6,1
K2-8055p,314163,Low,Low,Medium,Low,Yellow,7,1
LHS 1845y,300100,Medium,High,High,Medium,,1,1
Ross 4061v,319487,High,High,Low,High,Red,5,0
Ross 92r,309220,High,High,Medium,Medium,Red,4,0
HD 463r,331724,Low,Medium,Low,Medium,Red,4,1
K2-7478z,325065,Medium,Medium,Low,Low,Yellow,0,1
Kepler-6952y,329796,Low,Medium,Low,Medium,Yellow,5,1
Ross 7812i,332311,High,Medium,Low,Low,Yellow,5,1
Kepler-3680z,313096,Low,Low,Low,Low,Yellow,5,1
HD 5511t,266758,Low,High,High,Medium,Red,0,0
K2-7110s,324945,Medium,High,High,Low,Blue,4,0
TRAPPIST-5220h,301302,Low,Medium,High,High,Yellow,2,0
Kepler-4162i,269551,High,High,High,High,Yellow,6,0
TRAPPIST-3995p,316010,Low,Low,Low,Low,Yellow,7,1
KELT-510b,337811,Low,Low,Low,Low,Yellow,5,1
Gliese 6054d,301677,Medium,High,Low,Low,Yellow,6,1
LHS 2202c,320745,Medium,Medium,High,High,Yellow,6,0
Kepler-4629f,301625,High,High,High,High,Yellow,0,0
WASP-5272j,332746,Medium,High,High,High,Red,3,0
HD 3988h,301547,High,Medium,High,High,Blue,1,0
LHS 4029r,310822,Medium,Low,High,High,Red,4,0
Kepler-7821o,283217,High,High,High,High,Blue,3,0
TRAPPIST-9944m,333050,Medium,Medium,Low,Low,Yellow,4,1
LHS 3461a,331034,Low,High,High,Low,Yellow,0,1
LHS 2201m,288820,High,High,High,High,Red,2,0
HR 2483j,339131,Low,Low,Low,High,Yellow,4,1
Kepler-8453g,271526,Medium,Low,High,Low,Yellow,6,1
KELT-7509c,330493,High,Medium,Low,High,Red,3,0
Ross 4971t,313602,Low,Low,Low,Medium,Yellow,3,1
TRAPPIST-2632z,273107,High,High,Medium,Low,Red,0,0
LHS 8572i,318021,Low,High,Medium,Low,Yellow,6,1
Gliese 1981s,293697,High,High,High,Medium,Red,2,0
Ross 7320p,293142,Low,Medium,Medium,High,Red,6,0
TRAPPIST-2564u,323197,High,Medium,Medium,Low,Yellow,7,1
WASP-5780r,267555,Low,Medium,Medium,Low,Red,4,1
Gliese 8008l,302735,Medium,Low,Low,Low,,3,1
K2-2837p,332202,Low,Low,High,Medium,Red,0,0
WASP-8031r,331536,Low,Low,Low,Low,Yellow,7,1
Kepler-4393n,323004,Low,High,Low,High,Yellow,8,0
HD 1987o,318061,Low,Medium,High,High,Blue,5,0
K2-8769p,335639,High,Low,High,Medium,Yellow,8,1
HD 6343k,312531,Low,Low,High,Medium,Yellow,8,1
LHS 6045i,319171,Low,Low,High,High,Yellow,8,1
Kepler-627p,324603,Low,Low,Low,Medium,Yellow,6,1
K2-9884z,315074,Medium,Medium,Low,Low,Yellow,8,1
WASP-918g,307985,Medium,Low,Low,Low,Yellow,5,1
Kepler-7038f,317858,High,Medium,High,High,Red,4,0
WASP-6344z,276047,High,High,High,High,,0,0
Gliese 6895w,290903,Medium,Low,High,Low,Yellow,8,1
Gliese 2564a,338333,Low,High,Low,Low,Yellow,8,1
KELT-1825k,284353,High,High,Low,High,Blue,5,0
K2-6034w,338109,High,Medium,Low,Low,Yellow,5,1
HD 3521b,321362,High,High,Low,Medium,Yellow,4,1
KELT-6675f,284364,Low,Low,Medium,Low,Red,8,1
Kepler-2301n,286505,High,High,Medium,High,Red,3,0
WASP-1172m,290202,Medium,High,High,High,Red,0,0
K2-8698j,330618,Medium,High,Low,High,Red,5,0
Kepler-5035l,301140,Low,Medium,Low,Low,Yellow,0,1
HR 174f,286928,High,Low,Medium,High,,5,0
LHS 6800m,301302,High,Low,Low,Low,Yellow,4,1
K2-7886y,319224,Low,Low,Low,Low,Blue,4,1
K2-177i,335445,Low,Low,Low,Low,Yellow,6,1
Kepler-9918e,306050,High,High,Medium,High,Red,0,0
HD 5419c,288028,High,Low,Medium,Low,Yellow,1,0
HD 9407r,278816,Medium,High,Medium,High,,2,0
WASP-4538v,317328,Medium,High,High,High,Yellow,1,0
K2-4529e,322588,Low,Low,Low,Low,Yellow,4,1
WASP-9009v,269702,High,High,High,High,Red,5,0
HR 5655t,316161,Medium,High,Low,Low,Yellow,7,1
Ross 4522s,333869,Low,Low,Low,Low,Yellow,5,1
HD 6909c,335990,High,Low,High,Low,Blue,8,1
HD 8198a,286170,Low,High,High,Medium,Red,0,0
LHS 4073e,334799,Low,High,Low,High,Red,8,1
Gliese 5068s,315718,Medium,Low,High,Medium,Yellow,6,0
Gliese 9643e,308122,High,High,High,High,Yellow,2,0
TRAPPIST-5516k,281509,Medium,Medium,Low,Low,Yellow,8,1
Gliese 5075q,268549,High,Low,High,High,Red,3,0
HD 6021j,324325,Low,Low,High,High,Yellow,8,1
HR 8728y,314983,Low,Low,High,Low,Blue,3,1
HD 9758z,290305,High,High,High,High,Red,1,0
HR 7316m,317118,Low,Low,High,Low,Red,8,1
Ross 6519u,338035,High,Medium,Low,Medium,Blue,2,0
HD 7707h,283271,High,High,High,Medium,Yellow,3,0
KELT-9176s,316722,Low,Medium,Low,High,Yellow,5,1
Kepler-8219m,305135,Low,Low,Low,Low,Yellow,7,1
Ross 38h,339747,Low,Low,Low,Low,Yellow,4,1
Kepler-3068w,283431,Medium,High,High,High,Red,3,0
K2-137x,333916,Low,Low,Medium,Low,Yellow,5,1
Kepler-6777e,269029,High,Medium,Medium,High,Red,0,0
HR 7923h,329070,Low,Low,Low,Low,Yellow,3,1
KELT-7390x,334495,High,Low,Low,High,Yellow,6,1
HD 3498g,335551,Low,Low,Low,Low,Yellow,5,1
LHS 6124z,285676,Low,High,High,Medium,Yellow,6,1
WASP-8317q,323476,High,High,High,Low,Yellow,7,1
HD 8748a,286244,High,Low,High,High,Red,4,0
HD 835i,310215,Low,High,Low,Low,Yellow,7,1
WASP-8236u,326373,Low,High,High,Low,,8,1
KELT-8060n,335908,High,Low,Low,High,Yellow,7,1
KELT-9249i,295314,High,High,High,High,Yellow,0,0
K2-32u,288027,High,Low,Low,Low,Blue,5,1
HD 1268a,321587,High,Low,Low,Low,Yellow,4,1
Ross 4140f,313339,Low,Medium,Low,Low,Yellow,8,1
Gliese 3116s,272444,High,High,High,High,Red,8,0
Ross 1036f,292098,High,High,High,Medium,Red,5,0
HD 7413j,314792,Low,High,High,High,Red,2,0
KELT-413a,338188,Low,Medium,Medium,Low,Red,4,1
HD 1737i,316046,Low,Low,Low,Low,Yellow,8,1
WASP-7961u,306831,High,High,Low,High,Red,7,0
K2-4431h,334407,Low,High,Low,Low,Yellow,5,1
WASP-8798r,265841,High,High,Medium,High,Red,4,0
KELT-1078y,289649,High,Low,High,High,Red,7,0
Ross 3602o,265481,High,High,High,High,Red,7,0
WASP-1844q,322426,High,Low,Low,Low,Blue,4,1
WASP-6289t,316565,Low,Low,Low,Low,Red,5,1
Kepler-6697t,285706,High,Medium,Low,High,Yellow,5,0
HR 780u,276793,High,Low,High,High,Yellow,8,0
WASP-511z,333794,Low,High,Low,Low,Yellow,1,1
WASP-5504g,303471,High,Medium,High,High,Red,6,0
Kepler-9469u,284579,High,High,High,Low,Red,1,0
Ross 2472b,323920,Low,Medium,Low,Low,Yellow,1,1
HD 6731n,306361,Low,Low,Low,Low,Yellow,6,1
HD 3041h,303053,Medium,High,Low,Low,Blue,8,1
KELT-487v,284966,Low,High,High,High,Blue,4,0
TRAPPIST-5957b,318554,High,Low,High,Low,Red,4,0
Ross 8562f,326378,Low,Low,Low,Low,Blue,6,1
KELT-4270z,309875,Low,Low,Medium,Low,Blue,4,1
TRAPPIST-8868p,284331,High,High,Low,Low,Yellow,4,0
WASP-8203k,283891,High,Low,Medium,High,Red,2,0
Ross 1080r,334267,Low,Low,Low,Low,Red,4,1
Gliese 6833h,317974,Low,High,Medium,Low,Yellow,7,1
Ross 8899h,316025,Low,Low,Low,High,Yellow,5,1
KELT-3513l,314148,Low,Low,Low,Medium,Yellow,7,1
Gliese 5105a,301062,Low,Medium,Low,Low,,8,1
Ross 1868g,334519,Low,Medium,Low,High,Yellow,4,1
Ross 9096e,326919,High,Medium,Low,Low,Yellow,5,1
K2-9911s,307878,Low,Low,Low,Low,Blue,3,1
KELT-9696j,293325,High,High,Medium,High,Red,8,0
LHS 4191l,295363,Low,High,High,High,,6,0
HR 925w,318415,High,High,Medium,High,Red,1,0
KELT-3636w,324483,Low,Low,Medium,Low,,4,1
LHS 4301n,271956,Medium,High,High,High,,5,0
Kepler-3683f,290937,High,High,Low,High,Red,1,0
Ross 3012x,288820,High,High,High,High,Red,0,0
Ross 6633q,324355,Low,Low,Low,Low,Red,8,1
TRAPPIST-1926n,333613,Low,High,High,Low,Yellow,7,1
LHS 5447i,311210,High,Medium,High,High,Red,8,0
Gliese 4674o,303098,High,Low,Low,Low,Yellow,0,1
WASP-2094z,311417,High,High,High,High,,5,0
WASP-2876k,300759,Low,Low,Low,Low,Yellow,4,1
WASP-4202d,326161,Low,Low,High,Low,Red,7,1
HR 701k,334045,Low,Low,Low,Low,Yellow,1,1
TRAPPIST-6911v,322197,Low,Low,Low,High,Yellow,5,1
LHS 5301e,316666,Low,Medium,Low,High,,5,1
HD 7455l,298473,Medium,High,High,High,Red,5,0
Kepler-5111w,318931,High,Low,Medium,High,Red,2,0
LHS 7250d,273422,High,Medium,Medium,Low,Yellow,0,0
KELT-9752p,288364,Low,Low,High,Low,Yellow,5,1
K2-5255x,282546,High,High,High,Medium,Red,4,0
HD 8141n,302621,High,Low,Low,Medium,,0,1
K2-8496l,331193,High,High,Medium,Low,Blue,6,1
HR 7223t,314903,Medium,High,Low,Low,Yellow,2,1
TRAPPIST-2961l,267502,High,High,Low,High,Red,6,0
WASP-5478b,315188,High,Medium,High,High,Blue,4,0
WASP-8010v,286681,High,High,High,High,Yellow,7,0
Kepler-4104w,311662,Low,High,Low,Low,Blue,5,1
KELT-1113j,334814,Low,Low,Low,Low,Yellow,4,1
KELT-2067n,313692,High,High,Low,Medium,Yellow,1,1
Kepler-1026k,318158,Low,Low,Low,High,Yellow,7,1
Gliese 7965w,313381,High,Medium,High,High,Red,2,0
HR 8733p,338328,Low,Low,Low,Medium,Yellow,8,1
WASP-9622d,302972,Low,High,Low,Low,Red,5,1
KELT-6077t,267744,High,Medium,High,High,,2,0
Gliese 5801k,280828,High,Low,High,High,Red,4,0
Gliese 7270s,299935,Low,Low,High,High,Red,5,0
LHS 9638e,293156,High,High,High,High,Blue,5,0
Kepler-4607i,339256,Medium,High,Medium,Low,Yellow,6,1
LHS 9927k,268794,High,Medium,High,High,Blue,4,0
Gliese 4376j,310092,Low,Low,High,High,Red,6,0
LHS 6186g,318726,Low,Low,Low,Low,Yellow,7,1
HD 6119y,269921,High,High,High,High,Red,7,0
LHS 7449a,319523,Medium,Medium,Low,Low,Yellow,8,1
LHS 330k,281424,High,High,High,High,Red,1,0
Gliese 8211h,302645,Low,Low,High,Low,Yellow,5,1
TRAPPIST-4912d,296871,Medium,High,Low,High,Yellow,6,0
Gliese 4759n,300604,Low,Low,High,High,Yellow,8,1
Ross 4035x,331815,Low,Low,Low,Low,Yellow,4,1
WASP-9252t,309539,Low,Low,Low,Low,,4,1
HD 7800s,276210,High,Low,High,High,Red,0,0
LHS 820l,331910,High,High,Low,High,Yellow,8,1
Kepler-4906n,269158,High,Medium,High,High,Red,4,0
Gliese 1285s,328896,Low,Low,Low,Low,Yellow,8,1
Gliese 9030v,295368,Low,Medium,High,High,Blue,8,0
HD 5538g,312052,Low,High,Low,Medium,Red,7,1
HR 1325f,317119,High,Medium,Low,Low,Red,6,0
KELT-5895w,297251,Low,High,Low,Low,Yellow,4,1
LHS 543e,337985,Low,Low,Low,Low,Yellow,1,1
KELT-3564u,319593,High,Low,High,Low,Yellow,4,1
WASP-1894s,282638,High,High,High,High,Red,3,0
Gliese 5177b,265544,High,Low,High,Medium,Red,5,0
KELT-7382i,308413,High,High,High,High,Blue,8,0
Gliese 9640t,293101,High,High,High,High,Red,4,0
K2-7212f,304664,High,High,High,Medium,Yellow,2,0
LHS 1683m,334898,Low,Low,Low,High,Yellow,4,1
TRAPPIST-2013x,295730,High,High,Medium,High,Yellow,5,0
WASP-8770i,317928,High,High,High,High,Yellow,8,0
KELT-8497c,301888,Low,High,High,High,Red,4,0
Kepler-5463n,339094,Low,High,Low,Medium,Yellow,6,1
Kepler-6639q,327358,Low,High,Low,High,,4,1
Kepler-2313b,296286,High,Low,High,High,Yellow,5,0
WASP-8467o,319387,High,Medium,High,High,Blue,3,0
LHS 3125o,312379,Low,Low,Low,Low,Yellow,5,1
Kepler-9225t,305743,High,Medium,High,High,,1,0
HR 5111i,289134,Low,Low,Low,Low,Yellow,4,1
HD 2115j,278228,Medium,Low,High,Low,Yellow,6,1
LHS 1320l,331227,Low,Low,Low,Low,Yellow,5,1
LHS 7155u,339674,Medium,Low,Low,Low,Red,1,1
K2-6146z,296500,Medium,Low,High,Low,Blue,4,0
LHS 3659j,309052,High,Medium,High,Medium,Blue,3,0
Kepler-7649f,276494,Low,Low,Low,High,Yellow,8,1
KELT-3321q,313224,Medium,Medium,High,High,Red,4,0
HR 3479c,319331,Low,Low,Low,Low,Yellow,8,1
Ross 8440p,265277,High,Low,Low,Low,Yellow,4,1
Ross 5204p,314506,Low,High,Medium,Medium,Red,6,1
KELT-2952h,311104,Medium,Low,Medium,Medium,Blue,3,1
WASP-3655r,323022,Low,Medium,Medium,Low,Red,7,1
HD 1945z,308252,Low,Medium,Low,Low,Blue,8,1
K2-5154o,281979,Medium,High,Medium,High,Blue,2,0
Ross 3061b,308547,Low,High,Low,Low,Yellow,6,1
Ross 3286c,324045,Low,Medium,Medium,Low,Blue,8,1
TRAPPIST-2217p,322842,Low,High,High,Low,,6,1
Kepler-8395n,303402,Medium,Low,Medium,Low,Blue,7,1
Kepler-2675n,302133,Low,High,Low,Low,Red,7,1
Ross 5722c,334974,Low,High,High,Low,Yellow,4,1
HD 596i,311741,High,High,Low,Low,Yellow,8,1
HD 7387m,324205,Low,Low,Low,Low,Yellow,5,1
K2-13u,319242,Low,Low,Low,Medium,Red,5,0
Gliese 3020o,283635,Medium,High,High,High,Yellow,1,0
Ross 1517f,296473,High,High,High,High,Red,8,0
HD 6197j,265655,High,High,High,High,,6,0
HR 6617t,302607,Low,Low,Low,Low,Yellow,6,1
Ross 2514i,287964,Medium,High,Low,High,Blue,1,0
Kepler-6399n,312071,High,Low,Medium,Medium,Blue,5,0
TRAPPIST-4167t,328338,Low,Low,Low,Low,Yellow,2,1
HR 8261m,337513,Low,Low,High,Low,Yellow,6,1
Gliese 3906j,308728,Low,Low,Low,High,Yellow,6,1
Gliese 3881v,319065,Medium,Low,Low,Low,Yellow,8,1
WASP-7883k,305600,Medium,High,High,Low,,6,0
K2-4064t,312290,High,Low,Low,Low,Yellow,8,1
Gliese 4141f,336143,High,Low,High,Low,Yellow,8,1
KELT-8416j,305143,Medium,Low,Low,Medium,Yellow,8,1
LHS 5430v,313245,High,Low,Medium,High,Red,3,0
HD 902z,286757,High,High,High,High,Red,2,0
Ross 6803j,296952,High,High,Low,High,Red,5,0
HD 5996w,308779,Low,Low,Low,Low,Yellow,6,1
Kepler-8134n,277474,Medium,Medium,High,High,Yellow,4,0
TRAPPIST-8762a,336578,Low,Low,Low,Low,Yellow,6,1
Gliese 6361y,337463,High,High,High,High,Red,4,0
TRAPPIST-1107v,297200,High,High,Low,High,Red,7,0
Ross 6774a,312100,High,High,High,Medium,Red,5,0
Ross 6053d,305616,High,High,High,High,Blue,1,0
Gliese 425r,319351,High,High,High,Low,Blue,6,0
WASP-7361j,338676,Low,High,Low,Low,Yellow,2,1
TRAPPIST-2671z,278036,Medium,High,High,High,Red,6,0
LHS 104b,329580,High,Low,High,High,Red,6,0
LHS 3860v,315199,Low,Low,Medium,Medium,Yellow,8,1
LHS 4136t,290967,High,High,High,High,Red,0,0
Gliese 2686x,304354,High,High,Medium,High,Yellow,1,0
LHS 6286z,305914,High,Low,Medium,Low,Yellow,8,1
TRAPPIST-6241g,297202,Low,High,Medium,Low,Blue,6,1
HR 6922o,307822,High,High,High,High,Blue,4,0
K2-3370t,299262,Low,High,Low,High,Yellow,1,0
WASP-8882d,330996,Low,High,High,Low,Red,2,0
WASP-5790n,317737,Low,Medium,Low,High,Yellow,0,1
KELT-8549s,266272,Medium,High,Medium,High,Blue,0,0
HR 1345v,332705,High,Medium,Low,Low,Yellow,5,1
LHS 2568a,301018,High,Low,High,Medium,Red,4,0
WASP-8162d,306309,Low,Medium,Low,Low,Red,6,1
HR 3008v,282908,Low,High,High,Low,Yellow,4,1
Gliese 557o,300363,Medium,High,Low,High,Yellow,1,1
Gliese 5205w,311694,Low,Low,Low,Low,Yellow,8,1
Gliese 6968u,322412,Low,Low,Low,Low,Yellow,0,1
KELT-3573o,336424,Low,Low,Low,Low,Yellow,2,1
HR 1104q,303688,High,High,High,High,Red,6,0
KELT-6511l,290556,Medium,High,High,Medium,Red,5,0
Ross 5281v,284341,Low,High,High,High,Red,8,0
HD 8909x,303126,Low,Low,Medium,Low,Yellow,5,1
HR 7423k,332058,Low,Low,High,Low,Yellow,3,1
K2-9580s,319085,Medium,Low,High,Low,Yellow,8,0
Gliese 5761u,305606,Low,Low,Low,Low,Yellow,8,1
LHS 8760s,310697,High,Low,High,High,Red,4,0
TRAPPIST-4931e,266589,High,High,High,High,Yellow,6,0
LHS 2253a,336770,High,Low,Low,Medium,Blue,6,1
Gliese 2547c,306004,High,Low,High,Low,Red,4,0
K2-2843d,310602,Medium,High,Medium,High,Red,7,0
Ross 9578p,271918,High,High,High,High,Blue,2,0
TRAPPIST-1887l,324647,Low,Medium,Low,High,Yellow,7,1
HD 4645f,270965,High,Medium,High,Medium,Yellow,5,0
TRAPPIST-962m,266490,Low,Low,Medium,Medium,Red,6,0
Gliese 4652x,310247,Low,High,Low,Low,Blue,4,1
TRAPPIST-5148a,300144,Medium,Low,High,High,Red,4,0
TRAPPIST-6528y,300076,High,High,Low,Low,Yellow,5,1
LHS 9940n,281389,High,High,High,High,Red,8,0
KELT-7250w,331328,Low,Medium,High,High,Blue,7,0
Ross 1885z,322669,Low,Low,Low,Medium,Yellow,5,1
Ross 3924r,295509,Low,Low,Low,Medium,Blue,7,1
LHS 8919z,314470,High,High,High,Medium,Blue,4,0
LHS 3375u,315170,High,High,Medium,High,Red,5,0
LHS 4631f,337677,Low,Low,Low,Low,Yellow,5,1
LHS 8423l,314044,Low,Low,Low,High,Blue,1,0
Kepler-7518c,296739,High,High,Medium,High,Blue,4,0
K2-8711c,332020,Low,Medium,High,Low,Yellow,6,0
HR 9637y,335041,Low,High,Low,High,Yellow,6,1
KELT-6286s,274111,High,High,High,Low,Red,6,0
HR 2358g,320627,Low,Low,Medium,High,Yellow,1,1
LHS 9038q,304524,Medium,High,High,Low,Yellow,6,1
Kepler-1424s,269734,High,Medium,High,High,Red,8,0
KELT-6003f,301358,Low,Low,Medium,High,Yellow,6,1
Kepler-9422l,309590,High,High,High,High,Blue,0,0
HD 6031a,275962,High,High,High,Low,Yellow,1,0
Ross 1380e,318820,High,Low,Low,Low,Yellow,6,1
HD 7956u,338542,Low,High,Low,Low,Blue,3,1
Kepler-825o,304956,High,High,High,High,Red,0,0
TRAPPIST-3698r,313428,Low,Low,Low,Low,Blue,8,1
HR 8662n,338419,Low,Low,Low,Low,Yellow,8,1
K2-4215z,334500,High,High,High,Medium,Red,7,0
Kepler-8128s,300704,Medium,Low,High,Low,Yellow,6,1
KELT-5522m,313750,Low,Low,Medium,Low,Yellow,4,1
Kepler-4517q,309108,Low,Medium,High,Low,Yellow,4,1
Gliese 8331y,303716,High,High,Medium,Low,Yellow,3,0
KELT-6874i,303592,Low,Medium,Medium,Medium,Yellow,5,1
KELT-737l,316701,High,Low,High,High,Red,4,0
WASP-5294b,266622,High,Medium,High,High,Blue,1,0
KELT-7664p,339589,Medium,High,Medium,Low,Yellow,6,1
Kepler-1435x,272600,High,Medium,High,Low,Yellow,6,0
KELT-7421r,315977,Medium,Low,High,High,,3,0
HD 6084b,319814,Medium,High,High,High,Blue,5,0
Ross 2250t,306436,High,High,Medium,High,Red,0,0
HD 752y,281761,High,Medium,Low,Low,Yellow,0,1
Ross 7658n,337592,Low,Low,Low,Low,Yellow,5,1
WASP-7093u,334295,Medium,Medium,Low,Low,Yellow,8,1
WASP-2680p,283662,High,High,High,Medium,,1,0
WASP-3212k,310653,Medium,Medium,Medium,Low,Yellow,6,1
HD 8929u,307212,Low,Low,Medium,High,Yellow,4,1
HD 9796s,282266,High,Low,High,Medium,,4,0
Ross 917v,323423,Low,Low,Medium,Low,Yellow,0,1
KELT-9560a,306007,Low,Low,Low,High,Yellow,7,1
LHS 1753s,339461,Medium,High,High,Low,Yellow,8,1
Gliese 8879r,309466,High,High,Medium,High,Red,6,0
Kepler-6754u,322595,Medium,Medium,High,High,Red,2,0
HD 266q,312366,High,High,Low,Low,Yellow,4,1
Kepler-213h,299466,High,Low,High,Low,Blue,7,0
HD 2773a,329972,Medium,Medium,Low,Low,Yellow,5,1
K2-4902z,332130,Medium,Low,High,Medium,Yellow,5,1
Ross 8994i,300172,Low,Low,Low,Low,Yellow,6,1
K2-9476f,272713,High,High,High,High,,2,0
Kepler-6563b,308938,Low,Low,High,Low,Yellow,6,1
TRAPPIST-6189t,328015,Low,Medium,High,Low,Red,1,1
WASP-6655d,295058,High,High,High,Medium,Red,3,0
Ross 1513b,314315,Low,Low,Medium,High,Yellow,6,1
HD 4794r,303895,High,Low,Low,Medium,Red,5,1
WASP-1321j,287174,Medium,High,Medium,Medium,Red,6,0
LHS 7069p,328484,High,Low,Low,High,Yellow,5,1
WASP-8761f,302170,High,Medium,High,High,Red,8,0
KELT-5666v,315676,Low,Medium,High,High,Blue,4,0
TRAPPIST-1653w,334279,Medium,Low,High,Low,Blue,7,1
HR 4403g,276385,High,Low,Low,Medium,Blue,0,1
WASP-8850h,328793,High,High,Low,Medium,Yellow,5,1
KELT-1563f,310382,High,Low,High,Low,,3,0
TRAPPIST-5647g,322392,High,Low,Low,Medium,Yellow,5,1
Gliese 7566j,294697,High,High,High,Medium,Red,6,0
KELT-6891s,312030,High,High,High,High,Red,6,0
HR 4800i,317079,High,Low,High,Low,Yellow,4,1
K2-85i,333425,Low,Low,Low,High,Blue,8,1
HR 7563m,284995,High,High,High,Medium,Yellow,3,0
K2-2783k,318499,High,High,High,High,Blue,4,0
KELT-810j,336813,Medium,Medium,Low,Low,Yellow,6,1
HR 635q,315218,Low,Low,High,Low,Yellow,5,1
LHS 4932r,316906,Low,Low,Low,Low,Yellow,6,1
KELT-2546q,274879,Low,High,High,High,Red,7,0
LHS 4356o,335528,Low,Low,Low,Low,Yellow,5,1
HD 9050l,294971,High,Low,High,High,Red,5,0
WASP-7918g,321394,Low,High,Low,High,Yellow,2,1
KELT-5085j,320256,Low,Low,Low,Medium,,7,1
WASP-6805f,331477,Low,Low,Low,Low,Yellow,0,1
LHS 6064x,315058,High,High,High,High,Red,3,0
Kepler-837n,315130,Low,Low,Low,Low,Yellow,7,1
LHS 1608f,332189,Low,Low,Medium,Low,Yellow,6,1
K2-5509c,290997,Medium,High,High,High,Red,7,0
TRAPPIST-1705y,278527,Low,Low,Low,High,Yellow,6,1
LHS 4030m,310249,Low,Low,Low,High,Yellow,0,1
Kepler-6027b,328172,Low,Medium,Low,Low,Blue,4,1
Gliese 8654s,313136,Medium,High,High,High,Red,5,0
WASP-6218a,309997,Medium,Low,Low,Low,Yellow,6,1
Kepler-7220b,285145,High,Low,High,Medium,Red,8,0
KELT-2653d,311797,High,High,Medium,Medium,Red,2,0
K2-7427i,268569,High,Low,High,High,Red,4,0
Ross 9199d,326499,Low,Low,Medium,Medium,Red,0,1
K2-4744g,312931,High,High,High,High,Blue,7,0
KELT-3370k,324724,Low,Medium,Low,Low,Red,2,1
KELT-537x,277171,High,High,High,High,Red,1,0
Kepler-9444l,301667,High,High,High,High,Red,5,0
Kepler-4918p,294536,Medium,High,High,High,Blue,8,0
HR 9922n,330365,Low,Medium,Low,Low,Yellow,7,1
Ross 9325l,318851,High,Low,Low,High,Red,5,0
WASP-4814x,295815,High,Medium,High,High,Red,4,0
HD 9859o,285725,High,High,High,High,Red,6,0
TRAPPIST-1001t,313524,Low,Low,High,High,Red,0,0
Kepler-3699v,294926,Low,Medium,Low,Low,Yellow,1,1
KELT-9026m,336700,High,Low,Low,Low,,5,1
HD 4494g,327742,High,High,High,High,Red,2,0
HD 1320q,309146,High,Low,Low,High,Red,7,1
HD 207u,317339,High,High,High,High,Blue,2,0
Ross 7956s,308733,High,High,Low,Low,Yellow,2,1
K2-1774o,286279,High,High,High,Low,Red,6,0
HD 8698i,318953,Low,Low,High,Medium,Red,3,0
KELT-3591p,291992,High,Low,Low,Low,Yellow,1,1
Gliese 2232z,266962,High,High,High,High,Red,3,0
WASP-1597y,319264,Medium,Low,Low,Low,Yellow,3,1
HD 9878b,306965,High,Low,High,High,Blue,6,0
LHS 7176z,267357,Medium,Low,Low,Low,Yellow,7,1
Kepler-8390c,313803,Low,Low,Low,High,,5,1
WASP-8211d,317793,Low,High,High,High,Yellow,3,0
K2-7680i,310641,High,High,High,Low,,6,0
WASP-714z,321743,Low,Low,Low,High,Yellow,5,1
WASP-4705o,291922,Medium,High,Low,High,Red,4,0
Kepler-7723t,338684,Low,Low,Low,High,Yellow,2,1
HD 5822z,286648,High,High,High,High,Red,4,0
HD 3405x,334393,Low,Medium,Low,Low,Yellow,4,1
KELT-5859g,317180,High,High,Medium,High,Red,5,0
WASP-3710c,309060,High,High,High,Medium,Red,0,0
K2-3177y,292178,Low,Low,High,Low,Yellow,4,1
Ross 5417q,285182,High,Low,High,High,Blue,3,0
HR 4806k,304713,High,Low,High,High,Red,0,0
LHS 8171g,330955,Low,Medium,Low,Medium,Yellow,8,1
WASP-4549w,283773,High,High,High,Medium,Red,0,0
LHS 5381b,274357,Low,Low,High,High,Red,2,0
TRAPPIST-3873c,314784,Low,Low,Low,Low,Yellow,5,1
WASP-165q,325829,Low,Medium,Low,Low,Red,5,1
HD 6676j,304927,Low,Low,High,High,Red,6,0
LHS 9949c,326315,Medium,High,High,High,Blue,1,0
TRAPPIST-5931j,303794,Low,Medium,Low,Low,Yellow,3,1
K2-8479i,311149,Medium,Low,Low,Low,Blue,5,1
LHS 5050d,330799,Medium,Low,Low,Medium,Yellow,4,1
K2-8871s,327562,Low,Medium,Low,Low,Yellow,7,1
K2-7573z,278662,High,High,Medium,High,Red,5,0
Ross 1213e,302915,Low,Low,Medium,High,Yellow,4,1
WASP-9678m,337139,Low,Low,Low,Low,Yellow,0,1
Ross 1939w,288056,Medium,High,High,High,Red,5,0
WASP-2654q,331162,Low,Low,Low,High,Yellow,1,1
KELT-4951q,300507,Low,Medium,Low,High,Yellow,7,1
Gliese 3263c,327822,Low,Medium,Low,Low,Yellow,4,1
LHS 407g,339803,Low,Low,Low,High,,0,1
KELT-7690s,299733,Medium,High,Medium,High,Blue,3,0
